model,feature_set,feature,importance
XGB,20_latest+demo,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,20_latest+demo,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
XGB,20_latest+demo,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.0
TNET,20_latest+demo,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.020216754455930325
TNET,20_latest+demo,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.02361968444264478
TNET,20_latest+demo,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.02307206483143181
TNET,20_latest+demo,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.07940692496934781
TNET,20_latest+demo,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.04609652995316375
EBM,20_latest+demo,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.005397383940949677
EBM,20_latest+demo,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.006348397182082603
EBM,20_latest+demo,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.007094822361541731
EBM,20_latest+demo,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.007952653248164656
EBM,20_latest+demo,latest_rx_atorvastatin (LIPITOR) 80 mg tablet,0.010761388931725863
LR,20_latest+demo,latest_dx_R7309,0.6509026944284209
LR,20_latest+demo,latest_dx_R7309,0.7181582839106031
LR,20_latest+demo,latest_dx_R7309,1.3072742735750982
LR,20_latest+demo,latest_dx_R7309,0.8402815794909444
LR,20_latest+demo,latest_dx_R7309,0.8775139646466837
RF,20_latest+demo,latest_dx_R7309,0.0
RF,20_latest+demo,latest_dx_R7309,0.0
RF,20_latest+demo,latest_dx_R7309,0.0
RF,20_latest+demo,latest_dx_R7309,0.0
RF,20_latest+demo,latest_dx_R7309,0.0
XGB,20_latest+demo,latest_dx_R7309,0.0
XGB,20_latest+demo,latest_dx_R7309,0.0
XGB,20_latest+demo,latest_dx_R7309,0.0
XGB,20_latest+demo,latest_dx_R7309,0.0
XGB,20_latest+demo,latest_dx_R7309,0.0
TNET,20_latest+demo,latest_dx_R7309,0.06820422834604187
TNET,20_latest+demo,latest_dx_R7309,0.06629582625715578
TNET,20_latest+demo,latest_dx_R7309,0.011021827988387576
TNET,20_latest+demo,latest_dx_R7309,2.2725218214503366e-06
TNET,20_latest+demo,latest_dx_R7309,0.021534657542632955
EBM,20_latest+demo,latest_dx_R7309,0.0018002085802780766
EBM,20_latest+demo,latest_dx_R7309,0.0019808999881389166
EBM,20_latest+demo,latest_dx_R7309,0.0038430148031676
EBM,20_latest+demo,latest_dx_R7309,0.0036182939072315077
EBM,20_latest+demo,latest_dx_R7309,0.004631263543508652
LR,20_latest+demo,latest_dx_E11,0.23423233622508952
LR,20_latest+demo,latest_dx_E11,0.28864421676200264
LR,20_latest+demo,latest_dx_E11,0.47374943081382775
LR,20_latest+demo,latest_dx_E11,0.3859187630519871
LR,20_latest+demo,latest_dx_E11,0.2815940409717806
RF,20_latest+demo,latest_dx_E11,0.02943806606305479
RF,20_latest+demo,latest_dx_E11,0.03571867675662799
RF,20_latest+demo,latest_dx_E11,0.07642488758745088
RF,20_latest+demo,latest_dx_E11,0.045729211424956104
RF,20_latest+demo,latest_dx_E11,0.04333837734111502
XGB,20_latest+demo,latest_dx_E11,0.0
XGB,20_latest+demo,latest_dx_E11,0.0
XGB,20_latest+demo,latest_dx_E11,0.0
XGB,20_latest+demo,latest_dx_E11,0.0
XGB,20_latest+demo,latest_dx_E11,0.0
TNET,20_latest+demo,latest_dx_E11,0.016612160817144932
TNET,20_latest+demo,latest_dx_E11,1.2503830726520173e-05
TNET,20_latest+demo,latest_dx_E11,0.05452082241558716
TNET,20_latest+demo,latest_dx_E11,0.03646844722393256
TNET,20_latest+demo,latest_dx_E11,0.055586030281111025
EBM,20_latest+demo,latest_dx_E11,0.008045430890932952
EBM,20_latest+demo,latest_dx_E11,0.009901201334443381
EBM,20_latest+demo,latest_dx_E11,0.01908624140506839
EBM,20_latest+demo,latest_dx_E11,0.0217270397554254
EBM,20_latest+demo,latest_dx_E11,0.024342747713615595
LR,20_latest+demo,latest_dx_H52209,0.9629182531316138
LR,20_latest+demo,latest_dx_H52209,0.9405301478777309
LR,20_latest+demo,latest_dx_H52209,1.3374775678266937
LR,20_latest+demo,latest_dx_H52209,1.2185295127333466
LR,20_latest+demo,latest_dx_H52209,0.853922078797372
RF,20_latest+demo,latest_dx_H52209,0.0
RF,20_latest+demo,latest_dx_H52209,0.0
RF,20_latest+demo,latest_dx_H52209,0.0
RF,20_latest+demo,latest_dx_H52209,0.0
RF,20_latest+demo,latest_dx_H52209,0.0
XGB,20_latest+demo,latest_dx_H52209,0.0
XGB,20_latest+demo,latest_dx_H52209,0.0
XGB,20_latest+demo,latest_dx_H52209,0.0
XGB,20_latest+demo,latest_dx_H52209,0.0
XGB,20_latest+demo,latest_dx_H52209,0.0
TNET,20_latest+demo,latest_dx_H52209,0.0
TNET,20_latest+demo,latest_dx_H52209,0.07476630981840841
TNET,20_latest+demo,latest_dx_H52209,0.0017749574603676196
TNET,20_latest+demo,latest_dx_H52209,0.0
TNET,20_latest+demo,latest_dx_H52209,0.0060291604744162775
EBM,20_latest+demo,latest_dx_H52209,0.001144752890326491
EBM,20_latest+demo,latest_dx_H52209,0.0013935448842568674
EBM,20_latest+demo,latest_dx_H52209,0.002610105543810792
EBM,20_latest+demo,latest_dx_H52209,0.003366865216621484
EBM,20_latest+demo,latest_dx_H52209,0.002285800030459587
LR,20_latest+demo,latest_rx_CARDIOVASCULAR,0.003846969046631669
LR,20_latest+demo,latest_rx_CARDIOVASCULAR,0.0381820963260143
LR,20_latest+demo,latest_rx_CARDIOVASCULAR,0.11430900243074092
LR,20_latest+demo,latest_rx_CARDIOVASCULAR,0.0790781732303956
LR,20_latest+demo,latest_rx_CARDIOVASCULAR,0.16747105041300128
RF,20_latest+demo,latest_rx_CARDIOVASCULAR,0.1061968136327954
RF,20_latest+demo,latest_rx_CARDIOVASCULAR,0.1341102003910409
RF,20_latest+demo,latest_rx_CARDIOVASCULAR,0.1727373579088045
RF,20_latest+demo,latest_rx_CARDIOVASCULAR,0.15180520779504586
RF,20_latest+demo,latest_rx_CARDIOVASCULAR,0.2127956806340565
XGB,20_latest+demo,latest_rx_CARDIOVASCULAR,0.10895523428916931
XGB,20_latest+demo,latest_rx_CARDIOVASCULAR,0.11403821408748627
XGB,20_latest+demo,latest_rx_CARDIOVASCULAR,0.1206672191619873
XGB,20_latest+demo,latest_rx_CARDIOVASCULAR,0.09643563628196716
XGB,20_latest+demo,latest_rx_CARDIOVASCULAR,0.09832438826560974
TNET,20_latest+demo,latest_rx_CARDIOVASCULAR,0.0
TNET,20_latest+demo,latest_rx_CARDIOVASCULAR,0.10782446001487876
TNET,20_latest+demo,latest_rx_CARDIOVASCULAR,0.03795444369646316
TNET,20_latest+demo,latest_rx_CARDIOVASCULAR,0.04833911880199984
TNET,20_latest+demo,latest_rx_CARDIOVASCULAR,0.13304741425309288
EBM,20_latest+demo,latest_rx_CARDIOVASCULAR,0.01575691410271699
EBM,20_latest+demo,latest_rx_CARDIOVASCULAR,0.016729321106780527
EBM,20_latest+demo,latest_rx_CARDIOVASCULAR,0.027291105664214464
EBM,20_latest+demo,latest_rx_CARDIOVASCULAR,0.03333159772514533
EBM,20_latest+demo,latest_rx_CARDIOVASCULAR,0.044154802954322704
LR,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.10940017951170754
LR,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.06745960266476043
LR,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.04044358859437628
LR,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.18155105886062048
LR,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.10942665124730962
RF,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.14681449457793241
RF,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.10676091770989081
RF,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.11194993034924551
RF,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.13969822504167168
RF,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.12615103208503808
XGB,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.0
XGB,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.0
XGB,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.0
XGB,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.0
XGB,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.0
TNET,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.002297004334517997
TNET,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.0008154287370955724
TNET,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.0034597056021984265
TNET,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,4.1106469993433084e-05
TNET,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.017841647294047948
EBM,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.014857178230616318
EBM,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.012773943971709424
EBM,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.020460582250992655
EBM,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.02749508963341016
EBM,20_latest+demo,latest_rx_ANTIPLATELET DRUGS,0.029275579897734397
LR,20_latest+demo+aggregate,max_BP_SYS,0.003638868981079093
LR,20_latest+demo+aggregate,max_BP_SYS,0.004231945725331112
LR,20_latest+demo+aggregate,max_BP_SYS,0.00460461591475702
LR,20_latest+demo+aggregate,max_BP_SYS,0.00616888524802795
LR,20_latest+demo+aggregate,max_BP_SYS,0.005638964645693751
RF,20_latest+demo+aggregate,max_BP_SYS,0.13546889380786933
RF,20_latest+demo+aggregate,max_BP_SYS,0.12611936025108056
RF,20_latest+demo+aggregate,max_BP_SYS,0.08895027186978789
RF,20_latest+demo+aggregate,max_BP_SYS,0.1352401766263499
RF,20_latest+demo+aggregate,max_BP_SYS,0.10800243314239208
XGB,20_latest+demo+aggregate,max_BP_SYS,0.046254295855760574
XGB,20_latest+demo+aggregate,max_BP_SYS,0.042992815375328064
XGB,20_latest+demo+aggregate,max_BP_SYS,0.04326265677809715
XGB,20_latest+demo+aggregate,max_BP_SYS,0.04680490121245384
XGB,20_latest+demo+aggregate,max_BP_SYS,0.05135205388069153
TNET,20_latest+demo+aggregate,max_BP_SYS,0.0962111678462468
TNET,20_latest+demo+aggregate,max_BP_SYS,0.21201145028156662
TNET,20_latest+demo+aggregate,max_BP_SYS,0.11526753261586054
TNET,20_latest+demo+aggregate,max_BP_SYS,0.08319133846497244
TNET,20_latest+demo+aggregate,max_BP_SYS,0.05873374588849925
EBM,20_latest+demo+aggregate,max_BP_SYS,0.05922666932489783
EBM,20_latest+demo+aggregate,max_BP_SYS,0.045993113850714584
EBM,20_latest+demo+aggregate,max_BP_SYS,0.06045815265049741
EBM,20_latest+demo+aggregate,max_BP_SYS,0.06777982704644729
EBM,20_latest+demo+aggregate,max_BP_SYS,0.06500699056859409
LR,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.002485283576920764
LR,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.00528248640002953
LR,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.010001047225661157
LR,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.015955116956194896
LR,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.008442074829009797
RF,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.03036051948675464
RF,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.03311260594718325
RF,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.03246725728658298
RF,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.02627833848819767
RF,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.023259331853192417
XGB,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.04496416822075844
XGB,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.044753290712833405
XGB,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.04897144436836243
XGB,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.042886678129434586
XGB,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.04778493195772171
TNET,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.0052178033473486065
TNET,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.05781117318652876
TNET,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.056362693439467024
TNET,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.031969375806181095
TNET,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.06209132761646794
EBM,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.026301944943661868
EBM,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.023931885451130456
EBM,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.04344727048501166
EBM,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.02701941145566612
EBM,20_latest+demo+aggregate,max_Mean Corpuscular Hgb,0.027151107242317767
LR,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.28902568850363086
LR,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.24996302312231233
LR,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.4641984188911623
LR,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.3997033160042231
LR,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.3025274169979818
RF,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.038484512001359945
RF,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.03099939927606788
RF,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.05739582442938542
RF,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.05757167038920688
RF,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.06307700312712605
XGB,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.06205454841256142
XGB,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.04546521604061127
XGB,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.07882026582956314
XGB,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.05224600061774254
XGB,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.05590733513236046
TNET,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,1.7015172052830274e-05
TNET,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.030119656677912186
TNET,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.07067785437016422
TNET,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.011529746338297842
TNET,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.011919512814089442
EBM,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.01647895441218135
EBM,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.01422893697718195
EBM,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.022462831138845386
EBM,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.023415280197981066
EBM,20_latest+demo+aggregate,latest_rx_CLOPIDOGREL 75 MG TABLET,0.03035150135646867
LR,20_latest+demo+aggregate,mean_Creatinine,0.18356290171067133
LR,20_latest+demo+aggregate,mean_Creatinine,0.20827374047301733
LR,20_latest+demo+aggregate,mean_Creatinine,0.2409615758875284
LR,20_latest+demo+aggregate,mean_Creatinine,0.19588888175559277
LR,20_latest+demo+aggregate,mean_Creatinine,0.2166161792947014
RF,20_latest+demo+aggregate,mean_Creatinine,0.05179111507243475
RF,20_latest+demo+aggregate,mean_Creatinine,0.06623182371315918
RF,20_latest+demo+aggregate,mean_Creatinine,0.05701376195909798
RF,20_latest+demo+aggregate,mean_Creatinine,0.05135110374958858
RF,20_latest+demo+aggregate,mean_Creatinine,0.07276215443627848
XGB,20_latest+demo+aggregate,mean_Creatinine,0.051988616585731506
XGB,20_latest+demo+aggregate,mean_Creatinine,0.048316337168216705
XGB,20_latest+demo+aggregate,mean_Creatinine,0.04745186120271683
XGB,20_latest+demo+aggregate,mean_Creatinine,0.04673454910516739
XGB,20_latest+demo+aggregate,mean_Creatinine,0.052392639219760895
TNET,20_latest+demo+aggregate,mean_Creatinine,0.02440832251394011
TNET,20_latest+demo+aggregate,mean_Creatinine,0.011998866418859763
TNET,20_latest+demo+aggregate,mean_Creatinine,0.039324389003821014
TNET,20_latest+demo+aggregate,mean_Creatinine,0.025886281616958096
TNET,20_latest+demo+aggregate,mean_Creatinine,0.13399428081565257
EBM,20_latest+demo+aggregate,mean_Creatinine,0.027006290064728794
EBM,20_latest+demo+aggregate,mean_Creatinine,0.024281458204976174
EBM,20_latest+demo+aggregate,mean_Creatinine,0.026734814707011473
EBM,20_latest+demo+aggregate,mean_Creatinine,0.03310654238549971
EBM,20_latest+demo+aggregate,mean_Creatinine,0.047614895689730555
LR,20_latest+demo+aggregate,std_BMI,0.025989240422999403
LR,20_latest+demo+aggregate,std_BMI,0.049115341275536635
LR,20_latest+demo+aggregate,std_BMI,0.019219400656707908
LR,20_latest+demo+aggregate,std_BMI,0.034521455275376416
LR,20_latest+demo+aggregate,std_BMI,0.009943731825120667
RF,20_latest+demo+aggregate,std_BMI,0.11123332751604813
RF,20_latest+demo+aggregate,std_BMI,0.12372230566496895
RF,20_latest+demo+aggregate,std_BMI,0.09549792319553088
RF,20_latest+demo+aggregate,std_BMI,0.09625119811679597
RF,20_latest+demo+aggregate,std_BMI,0.11052777485224348
XGB,20_latest+demo+aggregate,std_BMI,0.0508049838244915
XGB,20_latest+demo+aggregate,std_BMI,0.05154260993003845
XGB,20_latest+demo+aggregate,std_BMI,0.04756353422999382
XGB,20_latest+demo+aggregate,std_BMI,0.04814382269978523
XGB,20_latest+demo+aggregate,std_BMI,0.0503983348608017
TNET,20_latest+demo+aggregate,std_BMI,0.031082943996736712
TNET,20_latest+demo+aggregate,std_BMI,0.01206523103736339
TNET,20_latest+demo+aggregate,std_BMI,4.995245353369523e-05
TNET,20_latest+demo+aggregate,std_BMI,0.10385560216691707
TNET,20_latest+demo+aggregate,std_BMI,0.0005368519619084458
EBM,20_latest+demo+aggregate,std_BMI,0.040467571539804265
EBM,20_latest+demo+aggregate,std_BMI,0.04824894918074618
EBM,20_latest+demo+aggregate,std_BMI,0.06484835415064531
EBM,20_latest+demo+aggregate,std_BMI,0.0693271935481081
EBM,20_latest+demo+aggregate,std_BMI,0.07877943597017893
LR,20_latest+demo+aggregate,mean_White Blood Cell Count,0.013963785261409815
LR,20_latest+demo+aggregate,mean_White Blood Cell Count,0.017290881854551292
LR,20_latest+demo+aggregate,mean_White Blood Cell Count,0.010697487664975936
LR,20_latest+demo+aggregate,mean_White Blood Cell Count,0.011509094338162551
LR,20_latest+demo+aggregate,mean_White Blood Cell Count,0.012605008222849814
RF,20_latest+demo+aggregate,mean_White Blood Cell Count,0.02229728498083595
RF,20_latest+demo+aggregate,mean_White Blood Cell Count,0.0241301716791135
RF,20_latest+demo+aggregate,mean_White Blood Cell Count,0.015518636515299765
RF,20_latest+demo+aggregate,mean_White Blood Cell Count,0.01850723712299341
RF,20_latest+demo+aggregate,mean_White Blood Cell Count,0.012929921066832677
XGB,20_latest+demo+aggregate,mean_White Blood Cell Count,0.047949280589818954
XGB,20_latest+demo+aggregate,mean_White Blood Cell Count,0.04631124809384346
XGB,20_latest+demo+aggregate,mean_White Blood Cell Count,0.04552570357918739
XGB,20_latest+demo+aggregate,mean_White Blood Cell Count,0.048471707850694656
XGB,20_latest+demo+aggregate,mean_White Blood Cell Count,0.05177680402994156
TNET,20_latest+demo+aggregate,mean_White Blood Cell Count,0.008888299246780225
TNET,20_latest+demo+aggregate,mean_White Blood Cell Count,0.002703585994508833
TNET,20_latest+demo+aggregate,mean_White Blood Cell Count,0.008587773103917014
TNET,20_latest+demo+aggregate,mean_White Blood Cell Count,0.0014292664949196493
TNET,20_latest+demo+aggregate,mean_White Blood Cell Count,0.0058043525265086045
EBM,20_latest+demo+aggregate,mean_White Blood Cell Count,0.013056303757396102
EBM,20_latest+demo+aggregate,mean_White Blood Cell Count,0.010342701775465854
EBM,20_latest+demo+aggregate,mean_White Blood Cell Count,0.017433312795820468
EBM,20_latest+demo+aggregate,mean_White Blood Cell Count,0.018615500031856955
EBM,20_latest+demo+aggregate,mean_White Blood Cell Count,0.018593614527433716
LR,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.37986051133719795
LR,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.36162006349040765
LR,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.44857397631929313
LR,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.42417184906569133
LR,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.3945155808591532
RF,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.07658850657749974
RF,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.07196839709287588
RF,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.09918841899214782
RF,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.09372446823063968
RF,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.0862506389991089
XGB,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.05079244077205658
XGB,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.05224357545375824
XGB,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.06925860047340393
XGB,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.06233211234211922
XGB,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.050386641174554825
TNET,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.0902096172326128
TNET,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.05279257610736798
TNET,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.10960311322504765
TNET,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.10725796827208268
TNET,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.07386362607817248
EBM,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.07108727209608937
EBM,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.06271353939537518
EBM,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.10109575355604025
EBM,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.09902815380006476
EBM,20_latest+demo+aggregate,FAMILY_CARDIAC_HX,0.1053125665137511
LR,20_latest+demo+aggregate,mean_TEMP,0.05453090850845997
LR,20_latest+demo+aggregate,mean_TEMP,0.04153667611436237
LR,20_latest+demo+aggregate,mean_TEMP,0.04363658839083153
LR,20_latest+demo+aggregate,mean_TEMP,0.04999613218747434
LR,20_latest+demo+aggregate,mean_TEMP,0.056916738346138696
RF,20_latest+demo+aggregate,mean_TEMP,0.031177369393950882
RF,20_latest+demo+aggregate,mean_TEMP,0.0357070748074981
RF,20_latest+demo+aggregate,mean_TEMP,0.02553818988026122
RF,20_latest+demo+aggregate,mean_TEMP,0.02794990405579785
RF,20_latest+demo+aggregate,mean_TEMP,0.030970513799398046
XGB,20_latest+demo+aggregate,mean_TEMP,0.05372503772377968
XGB,20_latest+demo+aggregate,mean_TEMP,0.051512908190488815
XGB,20_latest+demo+aggregate,mean_TEMP,0.05032564699649811
XGB,20_latest+demo+aggregate,mean_TEMP,0.0412001796066761
XGB,20_latest+demo+aggregate,mean_TEMP,0.040441084653139114
TNET,20_latest+demo+aggregate,mean_TEMP,0.019403579602583525
TNET,20_latest+demo+aggregate,mean_TEMP,0.09793842984726893
TNET,20_latest+demo+aggregate,mean_TEMP,0.03835927215658952
TNET,20_latest+demo+aggregate,mean_TEMP,0.02965819339315148
TNET,20_latest+demo+aggregate,mean_TEMP,0.0013383352122293445
EBM,20_latest+demo+aggregate,mean_TEMP,0.01964844042802079
EBM,20_latest+demo+aggregate,mean_TEMP,0.015609184666445706
EBM,20_latest+demo+aggregate,mean_TEMP,0.034176750197927715
EBM,20_latest+demo+aggregate,mean_TEMP,0.035989796446930816
EBM,20_latest+demo+aggregate,mean_TEMP,0.04689982613441809
LR,20_latest+demo+aggregate,mean_BP_DIA,0.01813802699512417
LR,20_latest+demo+aggregate,mean_BP_DIA,0.013945153392598117
LR,20_latest+demo+aggregate,mean_BP_DIA,0.010337347416136757
LR,20_latest+demo+aggregate,mean_BP_DIA,0.009740505908848788
LR,20_latest+demo+aggregate,mean_BP_DIA,0.004494159305092539
RF,20_latest+demo+aggregate,mean_BP_DIA,0.08365760574253642
RF,20_latest+demo+aggregate,mean_BP_DIA,0.07937528935728817
RF,20_latest+demo+aggregate,mean_BP_DIA,0.06356062737556362
RF,20_latest+demo+aggregate,mean_BP_DIA,0.0699169912062217
RF,20_latest+demo+aggregate,mean_BP_DIA,0.038673194435304425
XGB,20_latest+demo+aggregate,mean_BP_DIA,0.050146590918302536
