feature,factor,weight
Myalgia (M791),0,0.0
"Allergic rhinitis, unspecified (J309)",0,0.0
"Vitreous degeneration, left eye (H43812)",0,0.0
rx_BACLOFEN 10 MG TABLET,0,3.8999813630723786e-05
rx_ASPIRIN 81 MG CHEWABLE TABLET,0,0.0
rx_budesonide-formoterol (SYMBICORT) 160-4.5 mcg/actuation inhaler,0,7.116487370957077e-05
rx_buPROPion (WELLBUTRIN XL) 300 mg 24 hr tablet,0,0.0
rx_triamcinolone 0.1 % ointment,0,0.0003171543187536511
rx_FEXOFENADINE 180 MG TABLET,0,0.0
rx_DORZOLAMIDE-TIMOLOL 2 %-0.5 % EYE DROPS,0,0.0
rx_sildenafil (VIAGRA) 100 mg tablet,0,0.00027046597899739444
rx_FLUOXETINE 20 MG CAPSULE,0,3.7452808430407734e-05
rx_TIMOLOL MALEATE 0.5 % EYE DROPS,0,0.0
rx_AMOXICILLIN 875 MG-POTASSIUM CLAVULANATE 125 MG TABLET,0,0.0
rx_TRAZODONE 100 MG TABLET,0,0.0
"rx_NYSTATIN 100,000 UNIT/ML ORAL SUSPENSION",0,0.0
rx_valACYclovir (VALTREX) 1 g tablet,0,0.0001818332481618326
rx_ONDANSETRON 4 MG DISINTEGRATING TABLET,0,0.0
rx_ONDANSETRON 8 MG DISINTEGRATING TABLET,0,0.0
rx_SILDENAFIL 20 MG TABLET,0,0.00010294930572670579
"rx_cholecalciferol (VITAMIN D3) 1,000 unit capsule",0,0.0003478406503706062
rx_SERTRALINE 100 MG TABLET,0,0.0
rx_diclofenac sodium (VOLTAREN) 1 % topical gel,0,0.0
rx_DIAZEPAM 5 MG TABLET,0,7.12600549942348e-05
rx_meclizine (ANTIVERT) 25 mg tablet,0,0.0
rx_levothyroxine (SYNTHROID) 125 mcg tablet,0,0.0
rx_CETIRIZINE 10 MG TABLET,0,0.0
"rx_ergocalciferol (VITAMIN D2) 50,000 unit capsule",0,0.00012360939856170483
rx_GABAPENTIN 300 MG CAPSULE,0,0.0
rx_ketoconazole 2 % cream,0,0.0
rx_TRAMADOL 50 MG TABLET,0,0.0
rx_clobetasol (TEMOVATE) 0.05 % cream,0,0.0
rx_clobetasol (TEMOVATE) 0.05 % ointment,0,0.0
rx_AMLODIPINE 2.5 MG TABLET,0,0.0
rx_omeprazole (PRILOSEC OTC) 20 mg delayed release tablet,0,3.9027117350331964e-05
rx_ALPRAZOLAM 0.5 MG TABLET,0,0.0
"rx_TAMSULOSIN ER 0.4 MG CAPSULE,EXTENDED RELEASE 24 HR",0,0.0
rx_CIPROFLOXACIN 500 MG TABLET,0,0.0
rx_esomeprazole (NEXIUM) 40 mg delayed release capsule,0,0.0
rx_LEVOTHYROXINE 112 MCG TABLET,0,0.0
rx_PROCHLORPERAZINE MALEATE 10 MG TABLET,0,0.0
rx_pantoprazole (PROTONIX) 40 mg delayed release tablet,0,0.00038379994942083106
rx_ascorbic acid (VITAMIN C) 500 mg Tablet,0,0.0
rx_POLYETHYLENE GLYCOL 3350 17 GRAM ORAL POWDER PACKET,0,0.0
rx_PREDNISONE 50 MG TABLET,0,0.0
rx_NITROFURANTOIN MONOHYDRATE/MACROCRYSTALS 100 MG CAPSULE,0,0.000116227009044894
rx_IBUPROFEN 200 MG TABLET,0,0.0
rx_LISINOPRIL 10 MG TABLET,0,0.017071929570058212
rx_hydroxychloroquine (PLAQUENIL) 200 mg tablet,0,0.0
rx_ATENOLOL 25 MG TABLET,0,0.0
rx_LEVOTHYROXINE 75 MCG TABLET,0,0.0
rx_LISINOPRIL 20 MG TABLET,0,0.0
"rx_OMEPRAZOLE 20 MG CAPSULE,DELAYED RELEASE",0,0.0
rx_LISINOPRIL 5 MG TABLET,0,0.00034265024507999667
rx_LEVOFLOXACIN 500 MG TABLET,0,1.625312090083259e-05
rx_ERYTHROMYCIN 5 MG/GRAM (0.5 %) EYE OINTMENT,0,0.00015976288406010462
"rx_METOPROLOL SUCCINATE ER 25 MG TABLET,EXTENDED RELEASE 24 HR",0,0.00045758143732060565
rx_hydrochlorothiazide 12.5 mg tablet,0,0.00011107831891453686
rx_meloxicam (MOBIC) 15 mg tablet,0,0.0
rx_ZOLPIDEM 5 MG TABLET,0,0.0
rx_FUROSEMIDE 40 MG TABLET,0,0.00010941438966808776
rx_FINASTERIDE 5 MG TABLET,0,0.0
rx_OXYCODONE 5 MG TABLET,0,0.0
"rx_cholecalciferol (VITAMIN D3) 2,000 unit capsule",0,0.0
rx_naproxen sodium (ALEVE) 220 mg tablet,0,0.0
rx_ACETAMINOPHEN 325 MG TABLET,0,0.0
"rx_omega-3 fatty acids-fish oil 300-1,000 mg Capsule",0,0.0
rx_METRONIDAZOLE 500 MG TABLET,0,0.0
rx_CLONAZEPAM 0.5 MG TABLET,0,5.698626732083858e-05
rx_FLUTICASONE 250 MCG-SALMETEROL 50 MCG/DOSE BLISTR POWDR FOR INHALATION,0,1.9348581584677642e-05
rx_ALPRAZOLAM 0.25 MG TABLET,0,0.0
rx_PREDNISONE 10 MG TABLET,0,0.0
rx_lisinopril-hydrochlorothiazide (ZESTORETIC) 20-12.5 mg tablet,0,0.0
rx_LATANOPROST 0.005 % EYE DROPS,0,0.0
rx_MUPIROCIN 2 % TOPICAL OINTMENT,0,0.0
rx_HYDROXYZINE HCL 25 MG TABLET,0,0.0
rx_GABAPENTIN 100 MG CAPSULE,0,0.00010742932710130273
rx_DOXYCYCLINE HYCLATE 100 MG CAPSULE,0,0.0
rx_ibuprofen (MOTRIN) 800 mg tablet,0,0.00045760072882556756
rx_HYDROcodone-acetaminophen (NORCO) 7.5-325 mg tablet,0,0.00016121873153381727
rx_ofloxacin (OCUFLOX) 0.3 % ophthalmic solution,0,4.426634108814479e-05
rx_methylPREDNISolone (MEDROL DOSEPAK) 4 mg tablet pack,0,0.0
rx_TIOTROPIUM BROMIDE 18 MCG CAPSULE WITH INHALATION DEVICE,0,0.0
rx_peg 3350-electrolytes (TRILYTE WITH FLAVOR PACKETS) 420 gram solution,0,0.0
rx_AMLODIPINE 10 MG TABLET,0,0.0
rx_METFORMIN 500 MG TABLET,0,0.0
rx_LEVOTHYROXINE 50 MCG TABLET,0,0.0001345996838618888
rx_FOLIC ACID 1 MG TABLET,0,0.0
"rx_metFORMIN (GLUCOPHAGE) 1,000 mg tablet",0,0.001525780391806925
rx_ATORVASTATIN 40 MG TABLET,0,0.0
"rx_cholecalciferol (VITAMIN D3) 2,000 unit tablet",0,6.22560901668424e-05
rx_ALLOPURINOL 100 MG TABLET,0,7.0511710065834604e-06
rx_ferrous sulfate 325 mg (65 mg iron) Tablet,0,0.0
rx_LEVOTHYROXINE 100 MCG TABLET,0,1.0964460685981716e-05
rx_HYDROCODONE 5 MG-ACETAMINOPHEN 325 MG TABLET,0,0.0
rx_METHOCARBAMOL 500 MG TABLET,0,0.0
"rx_aspirin, buffered (BUFFERIN LOW DOSE) 81 mg Tablet",0,0.0002237847479175243
rx_lisinopril-hydrochlorothiazide (ZESTORETIC) 20-25 mg tablet,0,0.0
rx_CYCLOBENZAPRINE 10 MG TABLET,0,0.0
rx_naproxen (NAPROSYN) 500 mg tablet,0,0.0
rx_CITALOPRAM 20 MG TABLET,0,0.0
rx_DULoxetine (CYMBALTA) 30 mg delayed release capsule,0,8.490384523625596e-05
rx_BENZONATATE 100 MG CAPSULE,0,0.0
rx_SIMVASTATIN 40 MG TABLET,0,0.00010869549912422194
rx_CYCLOBENZAPRINE 5 MG TABLET,0,0.00038519915357027246
rx_escitalopram (LEXAPRO) 10 mg tablet,0,1.4095899347002316e-05
rx_chlorhexidine gluconate (PERIDEX) 0.12 % mouthwash,0,0.0
"rx_cholecalciferol (VITAMIN D3) 5,000 unit capsule",0,7.305008366376351e-07
rx_DOCUSATE SODIUM 100 MG CAPSULE,0,0.0
rx_ALBUTEROL SULFATE 2.5 MG/3 ML (0.083 %) SOLUTION FOR NEBULIZATION,0,0.0
"rx_FLUTICASONE 50 MCG/ACTUATION NASAL SPRAY,SUSPENSION",0,0.0
rx_METOPROLOL TARTRATE 25 MG TABLET,0,0.0
rx_spironolactone (ALDACTONE) 25 mg tablet,0,0.0004705505863001229
rx_ELECT/CALORIC/H2O,0,0.0
"rx_DULOXETINE 60 MG CAPSULE,DELAYED RELEASE",0,0.0
rx_CEPHALEXIN 500 MG CAPSULE,0,0.0
rx_ketoconazole (NIZORAL) 2 % shampoo,0,0.0
rx_LIDOCAINE 5 % (700 MG/PATCH) ADHESIVE PATCH,0,3.8440177427007e-05
rx_losartan (COZAAR) 100 mg tablet,0,0.0
"rx_EPINEPHRINE 0.3 MG/0.3 ML (1:1,000) INJECTION,AUTO-INJECTOR",0,0.0
rx_hydrocortisone 2.5 % cream,0,4.462859798351663e-05
"rx_cyanocobalamin (VITAMIN B-12) 1,000 mcg tablet",0,0.0004181199796813383
rx_zolpidem (AMBIEN) 10 mg tablet,0,0.0
"rx_omeprazole 20 mg Tablet, Delayed Release (E.C.)",0,2.015960007185528e-05
rx_alendronate (FOSAMAX) 70 mg tablet,0,0.0
rx_DEXAMETHASONE 4 MG TABLET,0,0.0
rx_LORAZEPAM 1 MG TABLET,0,0.0
rx_RANITIDINE 150 MG TABLET,0,0.0
rx_PHENAZOPYRIDINE 100 MG TABLET,0,0.0
rx_allopurinol (ZYLOPRIM) 300 mg tablet,0,0.0
rx_LOSARTAN 50 MG TABLET,0,0.0
rx_MONTELUKAST 10 MG TABLET,0,0.0
rx_LORAZEPAM 0.5 MG TABLET,0,0.0
rx_multivitamin Capsule,0,0.0
rx_cycloSPORINE (RESTASIS) 0.05 % ophthalmic dropperette,0,0.0
rx_amoxicillin 875 mg tablet,0,1.4534921540670855e-06
"rx_PREDNISOLONE ACETATE 1 % EYE DROPS,SUSPENSION",0,0.00014953679230660796
rx_blood sugar diagnostic (GLUCOSE BLOOD) Strip,0,1.802835281797011e-05
"rx_ASPIRIN 81 MG TABLET,DELAYED RELEASE",0,0.0
rx_atorvastatin (LIPITOR) 80 mg tablet,0,0.0003997857483463381
rx_famotidine (PEPCID) 20 mg tablet,0,0.0
rx_INSULIN GLARGINE 100 UNIT/ML SUBCUTANEOUS SOLUTION,0,0.0
rx_KETOROLAC 0.5 % EYE DROPS,0,0.0
rx_lisinopril (ZESTRIL) 40 mg tablet,0,0.0
rx_meloxicam (MOBIC) 7.5 mg tablet,0,0.00021670542012548904
rx_TRAZODONE 50 MG TABLET,0,6.836140095208609e-05
rx_CLOPIDOGREL 75 MG TABLET,0,0.0002803537482162152
rx_OXYCODONE-ACETAMINOPHEN 5 MG-325 MG TABLET,0,0.0
rx_tadalafil (CIALIS) 20 mg tablet,0,0.0
rx_AMOXICILLIN 500 MG CAPSULE,0,0.0
rx_SIMVASTATIN 10 MG TABLET,0,0.0
rx_insulin glargine (LANTUS SOLOSTAR) 100 unit/mL injection pen,0,0.0006053294384348157
rx_MAGNESIUM OXIDE 400 MG TABLET,0,0.0
rx_FUROSEMIDE 20 MG TABLET,0,0.0008023669370167849
rx_gabapentin (NEURONTIN) 600 mg tablet,0,5.7329274253173786e-05
rx_omeprazole (PRILOSEC) 40 mg delayed release capsule,0,0.0003839084958615194
rx_ACETAMINOPHEN 500 MG TABLET,0,0.0
"rx_ascorbic acid (VITAMIN C) 1,000 mg Tablet",0,7.037248558513858e-05
rx_codeine-guaiFENesin 10-100 mg/5 mL liquid,0,7.919861773589303e-05
rx_HYDROCHLOROTHIAZIDE 25 MG TABLET,0,0.0006737767521015427
rx_simvastatin (ZOCOR) 20 mg tablet,0,0.00046708508546118577
rx_AZITHROMYCIN 250 MG TABLET,0,0.0
"rx_CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT TABLET",0,0.0
rx_PREDNISONE 20 MG TABLET,0,0.0
rx_ALBUTEROL SULFATE HFA 90 MCG/ACTUATION AEROSOL INHALER,0,0.0
rx_doxycycline hyclate 100 mg tablet,0,8.626943583972946e-05
rx_ATORVASTATIN 10 MG TABLET,0,0.0017640417896443133
rx_metFORMIN (GLUCOPHAGE XR) 500 mg 24 hr tablet,0,0.0
rx_PEG 3350-ELECTROLYTES 236 G-22.74 G-6.74 G-5.86 G ORAL SOLUTION,0,0.0
rx_ONDANSETRON HCL 8 MG TABLET,0,0.0
rx_ASPIRIN 325 MG TABLET,0,0.0
rx_ERGOCALCIFEROL (VITAMIN D2) (VITAMIN D ORAL),0,0.0
rx_methotrexate 2.5 mg tablet,0,0.0
rx_ONDANSETRON HCL 4 MG TABLET,0,0.0
rx_fluconazole (DIFLUCAN) 150 mg tablet,0,0.0
rx_insulin aspart (NOVOLOG FLEXPEN) 100 unit/mL injection pen,0,2.994888249509071e-05
rx_triamcinolone 0.1 % cream,0,0.0
rx_PREDNISONE 5 MG TABLET,0,0.0
rx_SERTRALINE 50 MG TABLET,0,0.0
rx_SULFAMETHOXAZOLE 800 MG-TRIMETHOPRIM 160 MG TABLET,0,0.0
"rx_BUPROPION HCL XL 150 MG 24 HR TABLET, EXTENDED RELEASE",0,0.0
rx_ACYCLOVIR 400 MG TABLET,0,0.0
rx_loratadine (CLARITIN) 10 mg tablet,0,0.0
rx_senna (SENOKOT) 8.6 mg tablet,0,0.0
rx_DOCOSAHEXANOIC ACID/EPA (FISH OIL ORAL),0,0.0004275758742083779
rx_ATORVASTATIN 20 MG TABLET,0,0.0
rx_ACETAMINOPHEN 300 MG-CODEINE 30 MG TABLET,0,0.0
rx_METOPROLOL TARTRATE 50 MG TABLET,0,0.0
rx_clindamycin (CLEOCIN) 300 mg capsule,0,0.0
"rx_METOPROLOL SUCCINATE ER 50 MG TABLET,EXTENDED RELEASE 24 HR",0,0.00036626868194909815
rx_polyethylene glycol 3350 (MIRALAX) 17 g/dose powder,0,0.00015105511092911015
rx_HYDROCODONE 10 MG-ACETAMINOPHEN 325 MG TABLET,0,0.0
rx_DIPHENHYDRAMINE 25 MG CAPSULE,0,0.0
rx_LEVOTHYROXINE 25 MCG TABLET,0,0.0
rx_pravastatin (PRAVACHOL) 40 mg tablet,0,0.0005634626853238023
rx_IBUPROFEN 600 MG TABLET,0,0.0
rx_amLODIPine (NORVASC) 5 mg tablet,0,0.0
rx_losartan (COZAAR) 25 mg tablet,0,0.0
Other specified diseases of anus and rectum (K6289),1,0.0
Malignant neoplasm of bladder (C67),1,0.0
"Spondylosis without myelopathy or radiculopathy, cervical region (M47812)",1,0.0
Hematuria (R31),1,0.0
Secondary malignant neoplasm of other and unspecified sites (C79),1,0.0
Emphysema (J43),1,0.0
Diaphragmatic hernia without obstruction or gangrene (K449),1,0.0
Snoring (R0683),1,0.0
Conductive and sensorineural hearing loss (H90),1,0.00014277622592064575
Type 2 diabetes mellitus without complications (E119),1,0.0
Chronic sinusitis (J32),1,0.0
Actinic keratosis (L570),1,0.0
Type 2 diabetes mellitus (E11),1,0.0
"Major depressive disorder, single episode, unspecified (F329)",1,0.0
Unspecified mood [affective] disorder (F39),1,4.838789702947719e-05
Gastro-esophageal reflux disease (K21),1,0.0
"Vomiting, unspecified (R1110)",1,0.0
Other and unspecified osteoarthritis (M19),1,0.0
Other amnesia (R413),1,0.0
Other specified anxiety disorders (F418),1,1.4083554112106035e-05
"Other and unspecified soft tissue disorders, not elsewhere classified (M79)",1,0.0
Other abnormalities of gait and mobility (R2689),1,1.1686234937795824e-05
"Benign neoplasm of colon, unspecified (D126)",1,0.0
Other nontoxic goiter (E04),1,0.0
"Migraine, unspecified, not intractable, without status migrainosus (G43909)",1,0.0
"Hematuria, unspecified (R319)",1,0.0
Other symptoms and signs involving the circulatory and respiratory system (R09),1,1.7938502518987229e-06
Secondary malignant neoplasm of other specified sites (C7989),1,0.0
Pain in unspecified knee (M25569),1,0.0
Unspecified symptoms and signs involving the genitourinary system (R399),1,0.0
"Acute sinusitis, unspecified (J0190)",1,0.0
Right upper quadrant pain (R1011),1,0.0
Osteoarthritis of knee (M17),1,0.0
Shoulder lesions (M75),1,0.0
Other diseases of liver (K76),1,0.0
"Emphysema, unspecified (J439)",1,0.0
Other disorders of external ear (H61),1,0.000295706277839951
Voice and resonance disorders (R49),1,6.680462106377223e-05
Purpura and other hemorrhagic conditions (D69),1,0.00015893438779938446
Abnormal tumor markers (R97),1,0.0
Aortic aneurysm and dissection (I71),1,0.0
Osteoporosis without current pathological fracture (M81),1,0.0
Disturbances of skin sensation (R20),1,0.0
Dry eye syndrome of bilateral lacrimal glands (H04123),1,0.0004055237706160738
Diplopia (H532),1,6.85097434072098e-05
Abnormal findings on diagnostic imaging of other specified body structures (R938),1,3.656073882436609e-05
Malignant neoplasm of unspecified part of unspecified bronchus or lung (C3490),1,0.0
Prediabetes (R7303),1,0.0001212832737488632
"Osteoarthritis of hip, unspecified (M169)",1,0.0
"Fever, unspecified (R509)",1,3.4437971526541056e-05
Malignant neoplasm of unspecified site of unspecified female breast (C50919),1,0.0
"Preglaucoma, unspecified, bilateral (H40003)",1,0.0009362396037287599
Acute sinusitis (J01),1,0.0
Other specified symptoms and signs involving the digestive system and abdomen (R198),1,0.0
Abnormal weight loss (R634),1,0.0
"Sleep apnea, unspecified (G4730)",1,0.0
Other visual disturbances (H538),1,4.834795180810483e-05
Gross hematuria (R310),1,0.0
Pain in unspecified limb (M79609),1,0.0
"Upper abdominal pain, unspecified (R1010)",1,0.0
Malignant neoplasm of bronchus and lung (C34),1,0.0
Anesthesia of skin (R200),1,0.0
Other specified diseases of intestine (K6389),1,6.657438430056444e-05
"Hypotension, unspecified (I959)",1,0.0
"Rosacea, unspecified (L719)",1,0.00011836362763386691
Overweight (E663),1,0.00011978980181952583
"Chronic sinusitis, unspecified (J329)",1,0.0
Other abnormalities of breathing (R0689),1,0.0
Type 2 diabetes mellitus with diabetic polyneuropathy (E1142),1,0.00011735778001652166
Unspecified cataract (H269),1,0.0
Abnormalities of gait and mobility (R26),1,8.565063340662077e-05
Other general symptoms and signs (R6889),1,0.0
Acute vaginitis (N760),1,0.0
Other viral agents as the cause of diseases classified elsewhere (B9789),1,0.0
Cough (R05),1,0.0
Pain in unspecified joint (M2550),1,0.0
Flatulence and related conditions (R14),1,0.0
Disorders of lacrimal system (H04),1,0.0
Other disorders of muscle (M62),1,0.0
Other diseases of digestive system (K92),1,0.0
Other seborrheic keratosis (L821),1,0.0
Other abnormal immunological findings in serum (R76),1,0.0
"Edema, not elsewhere classified (R60)",1,0.0
"Urinary tract infection, site not specified (N390)",1,0.0
"Sensorineural hearing loss, bilateral (H903)",1,0.0002413161182938622
Acute cystitis without hematuria (N3000),1,0.0
Dorsalgia (M54),1,0.0
Type 2 diabetes mellitus with hyperglycemia (E1165),1,0.0
Fever of other and unknown origin (R50),1,3.4437971526541056e-05
Other local infections of skin and subcutaneous tissue (L08),1,0.0
"Altered mental status, unspecified (R4182)",1,0.0
Abnormal electrocardiogram [ECG] [EKG] (R9431),1,0.00020783353067492993
"Dyspnea, unspecified (R0600)",1,0.0
"Secondary and unspecified malignant neoplasm of lymph nodes of head, face and neck (C770)",1,0.0
"Vitamin D deficiency, unspecified (E559)",1,0.0
"Alcohol abuse, uncomplicated (F1010)",1,0.0
"Osteoarthritis of knee, unspecified (M179)",1,0.0
Viral warts (B07),1,0.00010296113202830626
Malignant neoplasm without specification of site (C80),1,0.0
"Elevated white blood cell count, unspecified (D72829)",1,0.0
Corns and callosities (L84),1,0.0
"Dorsalgia, unspecified (M549)",1,4.282294319446519e-06
Other specified noninflammatory disorders of vagina (N898),1,0.0
Unspecified urinary incontinence (R32),1,0.0
"Dermatitis, unspecified (L309)",1,0.0
Pain in left hip (M25552),1,2.6881730067836703e-07
Seborrheic keratosis (L82),1,0.0
"Hemangioma and lymphangioma, any site (D18)",1,0.0
Paresthesia of skin (R202),1,0.0
"Pruritus, unspecified (L299)",1,0.0
"Unspecified fall, initial encounter (W19XXXA)",1,0.00011637824090518152
"Neuralgia and neuritis, unspecified (M792)",1,0.0
Hypercalcemia (E8352),1,0.0
"Abnormal blood-pressure reading, without diagnosis (R03)",1,0.0001749287167181655
Viral agents as the cause of diseases classified elsewhere (B97),1,0.0
Other symptoms and signs involving the nervous and musculoskeletal systems (R29),1,0.0
Tinea unguium (B351),1,0.0
Zoster [herpes zoster] (B02),1,0.0
Malignant neoplasm of breast (C50),1,0.0
Myositis (M60),1,0.0
Unspecified macular degeneration (H3530),1,0.0
Hyperesthesia (R203),1,0.0
Cervicalgia (M542),1,0.0
Other extrapyramidal and movement disorders (G25),1,5.003102535415767e-05
"Elevated blood-pressure reading, without diagnosis of hypertension (R030)",1,0.0001749287167181655
Frequency of micturition (R350),1,0.0001528137687788734
Urge incontinence (N3941),1,0.0
Disorders of mineral metabolism (E83),1,0.0
